Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment_x,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,Profit Margin,Price,Delivery Time,Discount Category,Profit Without Discount,Sales Without Discount,Profit Margin Without Discount,Recency_x,Recency_y,Frequency,Monetary,R,F,M,RFM_Score,Segment_y
112,CA-2016-128867,2016-11-03,2016-11-10,Standard Class,CL-12565,Clay Ludtke,Consumer,Urbandale,Iowa,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2,0.0,22.788,2016,11,30.000000000000004,37.98,7 days,No Discount,22.788,151.92,30.000000000000004,1113 days,284,12,10880.546,1,5,5,155,Can't Lose Them
113,CA-2016-128867,2016-11-03,2016-11-10,Standard Class,CL-12565,Clay Ludtke,Consumer,Urbandale,Iowa,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,6,0.0,13.3476,2016,11,49.00000000000001,4.54,7 days,No Discount,13.3476,54.48,49.00000000000001,1113 days,284,12,10880.546,1,5,5,155,Can't Lose Them
114,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,Columbus,Ohio,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,14,0.2,14.5348,2014,8,36.25000000000001,2.864,2 days,Medium Discount,22.554000000000002,80.192,56.250000000000014,1113 days,110,6,885.752,2,3,1,231,At Risk
115,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,Columbus,Ohio,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2,0.2,1.652,2014,8,35.0,2.36,2 days,Medium Discount,2.596,9.44,55.00000000000001,1113 days,110,6,885.752,2,3,1,231,At Risk
116,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,Columbus,Ohio,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.976,3,0.2,7.4925,2014,8,31.25,7.992,2 days,Medium Discount,12.287700000000001,47.952,51.25000000000001,1113 days,110,6,885.752,2,3,1,231,At Risk
117,CA-2014-115259,2014-08-25,2014-08-27,Second Class,RC-19960,Ryan Crowe,Consumer,Columbus,Ohio,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6,0.2,44.0316,2014,8,33.75,21.744,2 days,Medium Discount,70.1244,260.928,53.75,1113 days,110,6,885.752,2,3,1,231,At Risk
118,CA-2015-110457,2015-03-02,2015-03-06,Standard Class,DK-13090,Dave Kipp,Consumer,Seattle,Washington,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3,0.0,165.3813,2015,3,21.000000000000004,262.51,4 days,No Discount,165.3813,1575.06,21.000000000000004,992 days,42,7,2650.557,4,4,3,443,Loyal
120,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,Wilmington,Delaware,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0.0,18.3456,2016,6,39.0,15.68,3 days,No Discount,18.3456,94.08,39.0,1119 days,187,11,5226.21,2,5,5,255,Can't Lose Them
121,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,Wilmington,Delaware,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4,0.0,13.878,2016,6,45.0,7.71,3 days,No Discount,13.878,61.68,45.0,1119 days,187,11,5226.21,2,5,5,255,Can't Lose Them
122,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,Wilmington,Delaware,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0.0,63.4368,2016,6,27.999999999999996,37.76,3 days,No Discount,63.4368,453.12,27.999999999999996,1119 days,187,11,5226.21,2,5,5,255,Can't Lose Them
123,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,Wilmington,Delaware,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0.0,51.759,2016,6,45.0,12.78,3 days,No Discount,51.759,230.04,45.0,1119 days,187,11,5226.21,2,5,5,255,Can't Lose Them
124,CA-2016-103730,2016-06-12,2016-06-15,First Class,SC-20725,Steven Cartwright,Consumer,Wilmington,Delaware,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0.0,19.7316,2016,6,28.999999999999996,9.72,3 days,No Discount,19.7316,136.08,28.999999999999996,1119 days,187,11,5226.21,2,5,5,255,Can't Lose Them
126,US-2014-134614,2014-09-20,2014-09-25,Standard Class,PF-19165,Philip Fox,Consumer,Bloomington,Illinois,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,6,0.5,-407.682,2014,9,-66.0,102.95,5 days,High Discount (>20%),-98.832,1235.4,-15.999999999999998,1001 days,196,6,2770.0,2,3,4,234,At Risk
127,US-2017-107272,2017-11-05,2017-11-12,Standard Class,TS-21610,Troy Staebel,Consumer,Phoenix,Arizona,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,2,0.7,-1.8308,2017,11,-76.66666666666667,1.194,7 days,High Discount (>20%),-0.15920000000000023,4.776,-6.666666666666677,1177 days,55,7,2820.424,3,4,4,344,Needs Attention
128,US-2017-107272,2017-11-05,2017-11-12,Standard Class,TS-21610,Troy Staebel,Consumer,Phoenix,Arizona,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7,0.2,30.499,2017,11,12.5,34.856,7 days,Medium Discount,79.2974,487.984,32.5,1177 days,55,7,2820.424,3,4,4,344,Needs Attention
134,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3,0.0,9.6192,2016,10,48.0,6.68,6 days,No Discount,9.6192,40.08,48.0,1329 days,16,12,7663.126,5,5,5,555,Champions
135,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,1,0.0,16.6568,2016,10,47.0,35.44,6 days,No Discount,16.6568,70.88,47.0,1329 days,16,12,7663.126,5,5,5,555,Champions
136,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0.0,3.456,2016,10,30.0,2.88,6 days,No Discount,3.456,23.04,30.0,1329 days,16,12,7663.126,5,5,5,555,Champions
137,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0.0,1.9698,2016,10,49.00000000000001,2.01,6 days,No Discount,1.9698,8.04,49.00000000000001,1329 days,16,12,7663.126,5,5,5,555,Champions
138,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,0.2,26.6616,2016,10,35.0,25.392,6 days,Medium Discount,41.8968,152.352,54.99999999999999,1329 days,16,12,7663.126,5,5,5,555,Champions
139,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0.0,18.4464,2016,10,28.000000000000004,10.979999999999999,6 days,No Discount,18.4464,131.76,28.000000000000004,1329 days,16,12,7663.126,5,5,5,555,Champions
140,CA-2016-145583,2016-10-13,2016-10-19,Standard Class,LC-16885,Lena Creighton,Consumer,Roseville,California,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0.0,20.6976,2016,10,48.00000000000001,3.0799999999999996,6 days,No Discount,20.6976,86.24,48.00000000000001,1329 days,16,12,7663.126,5,5,5,555,Champions
145,CA-2017-155376,2017-12-22,2017-12-27,Standard Class,SG-20080,Sandra Glassco,Consumer,Independence,Missouri,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3,0.0,218.2518,2017,12,26.0,279.81,5 days,No Discount,218.2518,1678.86,26.0,783 days,8,3,3406.5809999999997,5,1,4,514,Promising
146,CA-2015-110744,2015-09-07,2015-09-12,Standard Class,HA-14920,Helen Andreada,Consumer,Pasadena,California,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7,0.0,20.1579,2015,9,3.0000000000000004,95.99,5 days,No Discount,20.1579,1343.86,3.0000000000000004,1156 days,20,8,2584.158,5,4,3,543,Loyal
158,CA-2014-104269,2014-03-01,2014-03-06,Second Class,DB-13060,Dave Brooks,Consumer,Seattle,Washington,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,2,0.2,51.4764,2014,3,11.25,228.784,5 days,Medium Discount,142.99,915.136,31.250000000000007,1384 days,16,7,4531.646,5,3,5,535,Loyal
159,CA-2016-114104,2016-11-20,2016-11-24,Standard Class,NP-18670,Nora Paige,Consumer,Edmond,Oklahoma,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,2,0.0,6.8714,2016,11,47.0,7.31,4 days,No Discount,6.8714,29.24,47.0,979 days,58,5,3908.402,3,2,4,324,Needs Attention
160,CA-2016-114104,2016-11-20,2016-11-24,Standard Class,NP-18670,Nora Paige,Consumer,Edmond,Oklahoma,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,7,0.0,236.2325,2016,11,25.0,134.98999999999998,4 days,No Discount,236.2325,1889.86,25.0,979 days,58,5,3908.402,3,2,4,324,Needs Attention
161,CA-2016-162733,2016-05-11,2016-05-12,First Class,TT-21070,Ted Trevino,Consumer,Los Angeles,California,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,1,0.0,2.691,2016,5,44.99999999999999,5.98,1 days,No Discount,2.691,11.96,44.99999999999999,1291 days,31,7,4915.602,4,4,5,445,Loyal
162,CA-2015-119697,2015-12-28,2015-12-31,Second Class,EM-13960,Eric Murdock,Consumer,Philadelphia,Pennsylvania,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2,0.2,1.3596,2015,12,2.5,27.192,3 days,Medium Discount,12.236400000000001,108.768,22.500000000000004,670 days,151,5,933.704,2,2,2,222,Hibernating
163,CA-2016-154508,2016-11-16,2016-11-20,Standard Class,RD-19900,Ruben Dartt,Consumer,Carlsbad,New Mexico,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.4,5,0.0,13.348,2016,11,47.0,5.68,4 days,No Discount,13.348,56.8,47.0,1251 days,114,9,3133.924,2,5,4,254,Can't Lose Them
164,CA-2016-113817,2016-11-07,2016-11-11,Standard Class,MJ-17740,Max Jones,Consumer,Seattle,Washington,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2,0.2,9.688,2016,11,35.0,13.84,4 days,Medium Discount,15.224,55.36,55.00000000000001,913 days,22,7,6320.746,5,4,5,545,Champions
165,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,3,0.2,2.7324,2014,9,27.500000000000004,3.312,4 days,Medium Discount,4.7196,19.872,47.5,902 days,307,4,11789.63,1,1,5,115,Hibernating
166,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,8,0.4,-1359.992,2014,9,-16.666666666666664,1019.994,4 days,High Discount (>20%),1903.9888000000003,16319.904,23.333333333333336,902 days,307,4,11789.63,1,1,5,115,Hibernating
167,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,3,0.2,-58.6347,2014,9,-21.250000000000004,91.976,4 days,Medium Discount,-3.4491000000000014,551.856,-1.2500000000000007,902 days,307,4,11789.63,1,1,5,115,Hibernating
168,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9,0.3,-24.858,2014,9,-1.4285714285714286,193.34,4 days,High Discount (>20%),497.1599999999999,3480.12,28.57142857142857,902 days,307,4,11789.63,1,1,5,115,Hibernating
169,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,6,0.2,6.8136,2014,9,21.25,5.344,4 days,Medium Discount,13.226400000000002,64.128,41.25,902 days,307,4,11789.63,1,1,5,115,Hibernating
170,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,5,0.8,-453.849,2014,9,-255.00000000000003,35.596,4 days,High Discount (>20%),-311.46500000000003,355.96,-175.00000000000003,902 days,307,4,11789.63,1,1,5,115,Hibernating
171,CA-2014-139892,2014-09-08,2014-09-12,Standard Class,BM-11140,Becky Martin,Consumer,San Antonio,Texas,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3,0.2,8.9985,2014,9,6.25,47.992,4 days,Medium Discount,37.7937,287.952,26.25,902 days,307,4,11789.63,1,1,5,115,Hibernating
172,CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,Los Angeles,California,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,3,0.0,9.8418,2014,8,46.99999999999999,6.98,4 days,No Discount,9.8418,41.88,46.99999999999999,754 days,489,4,884.64,1,1,1,111,Hibernating
173,CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,Los Angeles,California,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,2,0.0,53.2608,2014,8,48.00000000000001,55.48,4 days,No Discount,53.2608,221.92,48.00000000000001,754 days,489,4,884.64,1,1,1,111,Hibernating
174,CA-2014-118962,2014-08-05,2014-08-09,Standard Class,CS-12130,Chad Sievert,Consumer,Los Angeles,California,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,7,0.2,21.259,2014,8,6.25,48.592,4 days,Medium Discount,89.2878,680.288,26.25,754 days,489,4,884.64,1,1,1,111,Hibernating
177,US-2017-152366,2017-04-21,2017-04-25,Second Class,SJ-20500,Shirley Jackson,Consumer,Houston,Texas,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,4,0.8,-243.16,2017,4,-250.0,24.316,4 days,High Discount (>20%),-165.34879999999998,194.528,-170.0,964 days,253,5,1318.776,1,2,2,122,Hibernating
178,US-2015-101511,2015-11-21,2015-11-23,Second Class,JE-15745,Joel Eaton,Consumer,Newark,Ohio,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,7,0.3,-11.3372,2015,11,-2.8571428571428568,56.686,2 days,High Discount (>20%),107.7034,793.604,27.142857142857142,1236 days,51,13,6760.8150000000005,3,5,5,355,Needs Attention
179,US-2015-101511,2015-11-21,2015-11-23,Second Class,JE-15745,Joel Eaton,Consumer,Newark,Ohio,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,5,0.2,-3.7715,2015,11,-23.75,3.176,2 days,Medium Discount,-0.5954999999999999,31.76,-3.749999999999999,1236 days,51,13,6760.8150000000005,3,5,5,355,Needs Attention
186,CA-2016-105018,2016-11-28,2016-12-02,Standard Class,SK-19990,Sally Knutson,Consumer,Fairfield,Connecticut,East,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,0.0,3.4368,2016,11,48.0,3.58,4 days,No Discount,3.4368,14.32,48.0,389 days,8,3,883.409,5,1,1,511,Promising
196,CA-2014-140004,2014-03-21,2014-03-25,Standard Class,CB-12025,Cassandra Brandow,Consumer,Hamilton,Ohio,East,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.2038,2014,3,16.249999999999996,3.704,4 days,Medium Discount,2.6854000000000005,14.816,36.25000000000001,1333 days,47,10,6076.139,4,5,5,455,Loyal
197,CA-2014-140004,2014-03-21,2014-03-25,Standard Class,CB-12025,Cassandra Brandow,Consumer,Hamilton,Ohio,East,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,3,0.2,1.5876,2014,3,26.249999999999996,2.016,4 days,Medium Discount,2.7972,12.096,46.25,1333 days,47,10,6076.139,4,5,5,455,Loyal
201,CA-2017-105074,2017-06-24,2017-06-29,Standard Class,MB-17305,Maria Bertelson,Consumer,Akron,Ohio,East,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744,3,0.2,6.795,2017,6,31.25,7.248,5 days,Medium Discount,11.143799999999999,43.488,51.24999999999999,1192 days,48,10,1548.702,3,5,2,352,Needs Attention
202,CA-2014-133690,2014-08-03,2014-08-05,First Class,BS-11755,Bruce Stewart,Consumer,Denver,Colorado,West,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,2,0.5,-161.875,2014,8,-74.0,109.375,2 days,High Discount (>20%),-52.5,437.5,-24.0,1321 days,1,7,2562.382,5,3,3,533,Loyal
203,CA-2014-133690,2014-08-03,2014-08-05,First Class,BS-11755,Bruce Stewart,Consumer,Denver,Colorado,West,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,1,0.2,0.2925,2014,8,11.249999999999998,2.6,2 days,Medium Discount,0.8125,5.2,31.25,1321 days,1,7,2562.382,5,3,3,533,Loyal
204,US-2017-116701,2017-12-17,2017-12-21,Second Class,LC-17140,Logan Currie,Consumer,Dallas,Texas,Central,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.284,2,0.8,-178.9668,2017,12,-270.0,33.142,4 days,High Discount (>20%),-125.9396,132.568,-190.0,1195 days,13,9,2633.582,5,5,3,553,Loyal
206,CA-2017-108329,2017-12-09,2017-12-14,Standard Class,LE-16810,Laurel Elliston,Consumer,Whittier,California,West,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,444.768,4,0.2,44.4768,2017,12,10.0,111.192,5 days,Medium Discount,133.4304,889.536,30.0,1292 days,21,6,1469.45,5,3,2,532,Loyal
207,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,Joseph Holt,Consumer,Saginaw,Michigan,Central,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92,4,0.0,5.8744,2017,12,6.999999999999999,20.98,6 days,No Discount,5.8744,167.84,6.999999999999999,1210 days,29,6,7954.9980000000005,4,3,5,435,Loyal
208,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,Joseph Holt,Consumer,Saginaw,Michigan,Central,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98,2,0.0,35.6346,2017,12,27.0,65.99,6 days,No Discount,35.6346,263.96,27.0,1210 days,29,6,7954.9980000000005,4,3,5,435,Loyal
209,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,Joseph Holt,Consumer,Saginaw,Michigan,Central,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4,0.0,7.4824,2017,12,47.0,3.98,6 days,No Discount,7.4824,31.84,47.0,1210 days,29,6,7954.9980000000005,4,3,5,435,Loyal
210,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,Joseph Holt,Consumer,Saginaw,Michigan,Central,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",52.29,9,0.0,16.2099,2017,12,31.000000000000007,5.81,6 days,No Discount,16.2099,104.58,31.000000000000007,1210 days,29,6,7954.9980000000005,4,3,5,435,Loyal
211,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,Joseph Holt,Consumer,Saginaw,Michigan,Central,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,1,0.0,3.6796,2017,12,4.000000000000001,91.99,6 days,No Discount,3.6796,183.98,4.000000000000001,1210 days,29,6,7954.9980000000005,4,3,5,435,Loyal
218,CA-2016-130162,2016-10-28,2016-11-01,Standard Class,JH-15910,Jonathan Howell,Consumer,Los Angeles,California,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06,6,0.0,26.0568,2016,10,27.999999999999996,15.51,4 days,No Discount,26.0568,186.12,27.999999999999996,891 days,41,7,959.477,4,4,2,442,Loyal
219,CA-2016-130162,2016-10-28,2016-11-01,Standard Class,JH-15910,Jonathan Howell,Consumer,Los Angeles,California,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,302.376,3,0.2,22.6782,2016,10,7.500000000000001,100.79199999999999,4 days,Medium Discount,83.1534,604.752,27.500000000000004,891 days,41,7,959.477,4,4,2,442,Loyal
220,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,Joni Blumstein,Consumer,Dublin,Ohio,East,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,5.584,2,0.2,1.8148,2015,12,32.5,2.792,3 days,Medium Discount,2.9316,11.168,52.5,384 days,737,3,900.552,1,1,1,111,Hibernating
221,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,Joni Blumstein,Consumer,Dublin,Ohio,East,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,6,0.2,8.2302,2015,12,36.25,3.7840000000000003,3 days,Medium Discount,12.771,45.408,56.25,384 days,737,3,900.552,1,1,1,111,Hibernating
222,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,Joni Blumstein,Consumer,Dublin,Ohio,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,19.776,4,0.7,-13.8432,2015,12,-70.0,4.944,3 days,High Discount (>20%),0.0,39.552,0.0,384 days,737,3,900.552,1,1,1,111,Hibernating
223,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,Joni Blumstein,Consumer,Dublin,Ohio,East,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,4,0.2,19.0848,2015,12,26.250000000000007,18.176,3 days,Medium Discount,33.6256,145.408,46.25,384 days,737,3,900.552,1,1,1,111,Hibernating
224,CA-2015-169397,2015-12-24,2015-12-27,First Class,JB-15925,Joni Blumstein,Consumer,Dublin,Ohio,East,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,479.988,4,0.7,-383.9904,2015,12,-80.0,119.997,3 days,High Discount (>20%),-47.99880000000002,959.976,-10.000000000000004,384 days,737,3,900.552,1,1,1,111,Hibernating
